Pclass,Sex,Age,SibSp,Parch,Fare,Family Aboard,Alone,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rev,Title_Special
3.0,1.0,28.27481015788277,1.0,0.0,24.15,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,39.0,1.0,0.0,55.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,24.0,0.0,0.0,7.1417,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,30.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,38.0,1.0,0.0,71.2833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,1.0,54.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,22.0,0.0,2.0,49.5,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,30.0,1.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,30.531146154156733,0.0,0.0,7.8958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,4.0,4.0,1.0,29.125,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,18.0,0.0,2.0,13.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,31.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,48.0,0.0,0.0,26.55,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,24.0,0.0,0.0,9.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,28.0,1.0,1.0,14.4,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,26.0,0.0,0.0,7.8542,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,0.0,22.0,0.0,0.0,7.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,29.075170562755517,0.0,0.0,7.2292,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,18.0,0.0,0.0,7.4958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,64.0,1.0,4.0,263.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,18.0,0.0,1.0,23.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,51.0,0.0,0.0,12.525,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,1.0,32.0,0.0,0.0,7.75,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,48.0,1.0,0.0,39.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,1.0,33.845725273851826,0.0,0.0,7.75,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,12.926923743264716,3.0,1.0,25.4667,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,19.0,0.0,0.0,6.75,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,50.0,0.0,0.0,10.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,16.0,0.0,0.0,7.775,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,33.0,0.0,0.0,7.8958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,23.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,16.0,0.0,0.0,7.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,0.0,45.0,1.0,1.0,26.25,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,20.0,0.0,0.0,7.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,42.0,0.0,0.0,227.525,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,56.0,0.0,0.0,30.6958,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,28.237566489687513,0.0,2.0,22.3583,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,40.15455780630476,0.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,3.0,1.0,1.0,18.75,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,51.0,0.0,0.0,7.0542,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,32.5,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,16.0,0.0,0.0,9.2167,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,21.0,0.0,0.0,7.8,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,63.0,1.0,0.0,77.9583,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,0.0,6.4853338424514675,8.0,2.0,69.55,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,28.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,45.79353276876271,0.0,0.0,79.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,9.0,4.0,2.0,31.3875,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,26.0,1.0,0.0,16.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,24.21227404906612,0.0,0.0,7.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,18.0,0.0,0.0,7.775,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,13.911130752932891,1.0,0.0,14.4542,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,35.0,1.0,0.0,83.475,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,61.0,0.0,0.0,6.2375,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,50.0,0.0,0.0,10.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,38.0,0.0,0.0,7.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,17.0,0.0,0.0,8.6625,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,45.0,1.0,4.0,27.9,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,1.0,19.0,1.0,1.0,36.75,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,32.0,1.0,0.0,15.85,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,17.0,0.0,0.0,8.6625,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,40.0,1.0,1.0,15.5,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,16.118785067237166,8.0,2.0,69.55,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,48.0,1.0,2.0,65.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,30.0,0.0,0.0,7.2292,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,19.0,0.0,0.0,14.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,30.0,0.0,0.0,12.475,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,0.0,27.0,0.0,0.0,10.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,30.0,1.0,1.0,24.15,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,12.926923743264716,3.0,1.0,25.4667,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,19.0,0.0,0.0,10.1708,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,28.0,0.0,0.0,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,26.0,0.0,0.0,78.85,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,30.530193700832154,0.0,0.0,8.1125,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,16.118785067237166,8.0,2.0,69.55,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,29.0,1.0,0.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,21.0,0.0,0.0,7.7958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,21.0,1.0,0.0,11.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,26.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,29.0,1.0,1.0,10.4625,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,24.0,0.0,0.0,7.7958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,40.06225729953912,0.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,19.0,0.0,0.0,7.8792,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,0.0,20.0,1.0,0.0,9.825,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,0.0,8.0,3.0,1.0,21.075,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,0.0,35.0,0.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,27.0,1.0,0.0,14.4542,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,28.0,0.0,0.0,56.4958,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,52.0,1.0,0.0,78.2667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,31.0,0.0,0.0,50.4958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,23.54260641114388,0.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,30.0,0.0,0.0,93.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,0.0,24.21227404906612,0.0,0.0,7.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,30.534863666948272,0.0,0.0,7.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,18.641358933097067,1.0,0.0,24.15,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,19.0,0.0,2.0,26.2833,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,0.0,17.360940475805016,2.0,0.0,23.25,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,51.0,0.0,0.0,8.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,24.2117061811864,0.0,0.0,7.8792,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,22.0,0.0,0.0,7.8958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,44.34923774843458,0.0,0.0,35.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,4.0,1.0,1.0,11.1333,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,25.0,0.0,0.0,7.25,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,27.0,0.0,0.0,6.975,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,22.228452014832698,2.0,0.0,21.6792,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,18.0,0.0,0.0,7.775,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,33.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,2.0,3.0,2.0,27.9,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,64.0,0.0,0.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,29.0,1.0,0.0,7.0458,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,36.015725115746896,0.0,0.0,13.8625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,4.0,3.0,2.0,27.9,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,33.32110128941844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,30.531146154156733,0.0,0.0,7.8958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,21.0,0.0,0.0,8.6625,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,30.0,0.0,0.0,12.35,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,24.979258567894302,1.0,0.0,19.9667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,4.0,0.0,1.0,13.4167,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,24.0,0.0,0.0,10.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,30.531146154156733,0.0,0.0,7.8958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,37.83187342395464,0.0,0.0,227.525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,47.0,0.0,0.0,38.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,18.0,1.0,1.0,20.2125,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,25.0,0.0,0.0,7.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,31.161765488743523,0.0,0.0,12.35,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,8.0,4.0,1.0,29.125,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,15.0,0.0,1.0,211.3375,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,30.0,0.0,0.0,10.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,25.312026008972886,1.0,2.0,23.45,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,23.5,0.0,0.0,7.2292,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,34.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,29.072240680955044,0.0,0.0,7.8958,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,36.0,0.0,0.0,135.6333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,0.0,24.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,36.0,1.0,2.0,27.75,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,37.0,1.0,0.0,53.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,45.0,0.0,0.0,26.55,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,1.0,44.0,0.0,0.0,8.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,19.0,0.0,0.0,7.8958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,26.0,0.0,0.0,7.8958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,22.0,0.0,0.0,7.25,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,41.0,2.0,0.0,14.1083,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,39.0,1.0,1.0,83.1583,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,0.0,27.0,0.0,1.0,12.475,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,18.0,1.0,0.0,108.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,34.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,29.0,0.0,0.0,7.775,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,34.0,1.0,0.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,29.075170562755517,0.0,0.0,7.2292,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,54.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,2.0,1.0,39.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,20.0,0.0,0.0,7.2292,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,26.287660341206575,0.0,0.0,14.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,25.0,0.0,0.0,7.225,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,40.0,0.0,0.0,153.4625,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,57.0,0.0,0.0,12.35,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,0.0,12.926923743264716,3.0,1.0,25.4667,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,7.0,4.0,1.0,29.125,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,80.0,0.0,0.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,35.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,61.0,0.0,0.0,33.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,26.0,0.0,0.0,8.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,26.10307778777665,0.0,0.0,56.4958,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,19.0,0.0,0.0,7.8958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,2.1961464668303776,3.0,1.0,25.4667,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,36.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,45.0,0.0,0.0,13.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,24.21227404906612,0.0,0.0,7.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,30.533984614502888,0.0,0.0,7.25,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,25.0,0.0,1.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,60.0,0.0,0.0,26.55,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,1.0,16.0,4.0,1.0,39.6875,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,24.0,1.0,2.0,65.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,37.53555991156948,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,55.0,0.0,0.0,30.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,33.0,0.0,0.0,7.8958,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,45.0,0.0,0.0,8.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,34.0,0.0,0.0,8.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,9.0,1.0,1.0,15.9,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,36.0,0.0,0.0,26.3875,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,30.0,0.0,0.0,7.8958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,3.0,1.0,1.0,26.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,28.26882779227659,0.0,2.0,15.2458,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,34.0,1.0,1.0,32.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,50.0,2.0,0.0,133.65,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,34.0,1.0,0.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,52.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,55.5,0.0,0.0,8.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,31.0,1.0,1.0,26.25,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,4.0,1.0,1.0,16.7,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,35.0,0.0,0.0,135.6333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,71.0,0.0,0.0,34.6542,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,24.0,0.0,0.0,7.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,56.0,0.0,1.0,83.1583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,33.0,0.0,0.0,9.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,32.0,0.0,0.0,7.8542,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,33.0,1.0,1.0,20.525,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,34.5,0.0,0.0,6.4375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,17.0,1.0,1.0,7.2292,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,18.0,0.0,0.0,8.3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,38.0,0.0,1.0,153.4625,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,25.0,0.0,0.0,7.65,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,48.0,1.0,0.0,52.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,30.53046840472134,0.0,0.0,8.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,27.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,1.0,42.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,1.0,23.0,0.0,0.0,7.8542,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,24.0,0.0,0.0,7.4958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,20.0,0.0,0.0,7.925,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,0.75,2.0,1.0,19.2583,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
